TH1.Print Name  = h1DSSD1e, Entries= 3456932, Total sum= 3.45693e+006
 fSumw[3121]=58, x=1248.2, error=7.61577
 fSumw[3122]=66, x=1248.6, error=8.12404
 fSumw[3123]=51, x=1249, error=7.14143
 fSumw[3124]=57, x=1249.4, error=7.54983
 fSumw[3125]=62, x=1249.8, error=7.87401
 fSumw[3126]=41, x=1250.2, error=6.40312
 fSumw[3127]=58, x=1250.6, error=7.61577
 fSumw[3128]=51, x=1251, error=7.14143
 fSumw[3129]=58, x=1251.4, error=7.61577
 fSumw[3130]=47, x=1251.8, error=6.85565
 fSumw[3131]=59, x=1252.2, error=7.68115
 fSumw[3132]=49, x=1252.6, error=7
 fSumw[3133]=47, x=1253, error=6.85565
 fSumw[3134]=49, x=1253.4, error=7
 fSumw[3135]=55, x=1253.8, error=7.4162
 fSumw[3136]=51, x=1254.2, error=7.14143
 fSumw[3137]=50, x=1254.6, error=7.07107
 fSumw[3138]=43, x=1255, error=6.55744
 fSumw[3139]=57, x=1255.4, error=7.54983
 fSumw[3140]=46, x=1255.8, error=6.78233
 fSumw[3141]=31, x=1256.2, error=5.56776
 fSumw[3142]=62, x=1256.6, error=7.87401
 fSumw[3143]=50, x=1257, error=7.07107
 fSumw[3144]=41, x=1257.4, error=6.40312
 fSumw[3145]=40, x=1257.8, error=6.32456
 fSumw[3146]=50, x=1258.2, error=7.07107
 fSumw[3147]=58, x=1258.6, error=7.61577
 fSumw[3148]=39, x=1259, error=6.245
 fSumw[3149]=54, x=1259.4, error=7.34847
 fSumw[3150]=60, x=1259.8, error=7.74597
 fSumw[3151]=42, x=1260.2, error=6.48074
 fSumw[3152]=43, x=1260.6, error=6.55744
 fSumw[3153]=60, x=1261, error=7.74597
 fSumw[3154]=39, x=1261.4, error=6.245
 fSumw[3155]=41, x=1261.8, error=6.40312
 fSumw[3156]=49, x=1262.2, error=7
 fSumw[3157]=38, x=1262.6, error=6.16441
 fSumw[3158]=48, x=1263, error=6.9282
 fSumw[3159]=53, x=1263.4, error=7.28011
 fSumw[3160]=46, x=1263.8, error=6.78233
 fSumw[3161]=46, x=1264.2, error=6.78233
 fSumw[3162]=50, x=1264.6, error=7.07107
 fSumw[3163]=54, x=1265, error=7.34847
 fSumw[3164]=52, x=1265.4, error=7.2111
 fSumw[3165]=40, x=1265.8, error=6.32456
 fSumw[3166]=50, x=1266.2, error=7.07107
 fSumw[3167]=52, x=1266.6, error=7.2111
 fSumw[3168]=49, x=1267, error=7
 fSumw[3169]=57, x=1267.4, error=7.54983
 fSumw[3170]=333, x=1267.8, error=18.2483
 fSumw[3171]=58, x=1268.2, error=7.61577
 fSumw[3172]=37, x=1268.6, error=6.08276
 fSumw[3173]=42, x=1269, error=6.48074
 fSumw[3174]=51, x=1269.4, error=7.14143
 fSumw[3175]=38, x=1269.8, error=6.16441
 fSumw[3176]=49, x=1270.2, error=7
 fSumw[3177]=57, x=1270.6, error=7.54983
 fSumw[3178]=48, x=1271, error=6.9282
 fSumw[3179]=51, x=1271.4, error=7.14143
 fSumw[3180]=46, x=1271.8, error=6.78233
 fSumw[3181]=45, x=1272.2, error=6.7082
 fSumw[3182]=49, x=1272.6, error=7
 fSumw[3183]=31956, x=1273, error=178.762
 fSumw[3184]=63, x=1273.4, error=7.93725
 fSumw[3185]=58, x=1273.8, error=7.61577
 fSumw[3186]=58, x=1274.2, error=7.61577
 fSumw[3187]=60, x=1274.6, error=7.74597
 fSumw[3188]=77, x=1275, error=8.77496
 fSumw[3189]=31, x=1275.4, error=5.56776
 fSumw[3190]=54, x=1275.8, error=7.34847
 fSumw[3191]=47, x=1276.2, error=6.85565
 fSumw[3192]=45, x=1276.6, error=6.7082
 fSumw[3193]=50, x=1277, error=7.07107
 fSumw[3194]=39, x=1277.4, error=6.245
 fSumw[3195]=47, x=1277.8, error=6.85565
 fSumw[3196]=48, x=1278.2, error=6.9282
 fSumw[3197]=60, x=1278.6, error=7.74597
 fSumw[3198]=45, x=1279, error=6.7082
 fSumw[3199]=48, x=1279.4, error=6.9282
 fSumw[3200]=49, x=1279.8, error=7
 fSumw[3201]=61, x=1280.2, error=7.81025
 fSumw[3202]=52, x=1280.6, error=7.2111
 fSumw[3203]=37, x=1281, error=6.08276
 fSumw[3204]=37, x=1281.4, error=6.08276
 fSumw[3205]=53, x=1281.8, error=7.28011
 fSumw[3206]=65, x=1282.2, error=8.06226
 fSumw[3207]=56, x=1282.6, error=7.48331
 fSumw[3208]=57, x=1283, error=7.54983
 fSumw[3209]=52, x=1283.4, error=7.2111
 fSumw[3210]=53, x=1283.8, error=7.28011
 fSumw[3211]=47, x=1284.2, error=6.85565
 fSumw[3212]=43, x=1284.6, error=6.55744
 fSumw[3213]=27, x=1285, error=5.19615
 fSumw[3214]=40, x=1285.4, error=6.32456
 fSumw[3215]=44, x=1285.8, error=6.63325
 fSumw[3216]=52, x=1286.2, error=7.2111
 fSumw[3217]=43, x=1286.6, error=6.55744
 fSumw[3218]=43, x=1287, error=6.55744
 fSumw[3219]=41, x=1287.4, error=6.40312
 fSumw[3220]=46, x=1287.8, error=6.78233
 fSumw[3221]=49, x=1288.2, error=7
 fSumw[3222]=49, x=1288.6, error=7
 fSumw[3223]=36, x=1289, error=6
 fSumw[3224]=40, x=1289.4, error=6.32456
 fSumw[3225]=51, x=1289.8, error=7.14143
 fSumw[3226]=46, x=1290.2, error=6.78233
 fSumw[3227]=56, x=1290.6, error=7.48331
 fSumw[3228]=58, x=1291, error=7.61577
 fSumw[3229]=47, x=1291.4, error=6.85565
 fSumw[3230]=52, x=1291.8, error=7.2111
 fSumw[3231]=39, x=1292.2, error=6.245
 fSumw[3232]=43, x=1292.6, error=6.55744
 fSumw[3233]=47, x=1293, error=6.85565
 fSumw[3234]=49, x=1293.4, error=7
 fSumw[3235]=62, x=1293.8, error=7.87401
 fSumw[3236]=59, x=1294.2, error=7.68115
 fSumw[3237]=44, x=1294.6, error=6.63325
 fSumw[3238]=34, x=1295, error=5.83095
 fSumw[3239]=38, x=1295.4, error=6.16441
 fSumw[3240]=45, x=1295.8, error=6.7082
 fSumw[3241]=53, x=1296.2, error=7.28011
 fSumw[3242]=45, x=1296.6, error=6.7082
 fSumw[3243]=49, x=1297, error=7
 fSumw[3244]=45, x=1297.4, error=6.7082
 fSumw[3245]=42, x=1297.8, error=6.48074
 fSumw[3246]=56, x=1298.2, error=7.48331
 fSumw[3247]=51, x=1298.6, error=7.14143
 fSumw[3248]=44, x=1299, error=6.63325
 fSumw[3249]=61, x=1299.4, error=7.81025
 fSumw[3250]=54, x=1299.8, error=7.34847
 fSumw[3251]=51, x=1300.2, error=7.14143
 fSumw[3252]=54, x=1300.6, error=7.34847
 fSumw[3253]=57, x=1301, error=7.54983
 fSumw[3254]=58, x=1301.4, error=7.61577
 fSumw[3255]=46, x=1301.8, error=6.78233
 fSumw[3256]=50, x=1302.2, error=7.07107
 fSumw[3257]=44, x=1302.6, error=6.63325
 fSumw[3258]=46, x=1303, error=6.78233
 fSumw[3259]=34, x=1303.4, error=5.83095
 fSumw[3260]=47, x=1303.8, error=6.85565
 fSumw[3261]=46, x=1304.2, error=6.78233
 fSumw[3262]=55, x=1304.6, error=7.4162
 fSumw[3263]=55, x=1305, error=7.4162
 fSumw[3264]=54, x=1305.4, error=7.34847
 fSumw[3265]=43, x=1305.8, error=6.55744
 fSumw[3266]=54, x=1306.2, error=7.34847
 fSumw[3267]=42, x=1306.6, error=6.48074
 fSumw[3268]=1637, x=1307, error=40.4599
 fSumw[3269]=36, x=1307.4, error=6
 fSumw[3270]=57, x=1307.8, error=7.54983
 fSumw[3271]=42, x=1308.2, error=6.48074
 fSumw[3272]=54, x=1308.6, error=7.34847
 fSumw[3273]=55, x=1309, error=7.4162
 fSumw[3274]=44, x=1309.4, error=6.63325
 fSumw[3275]=42, x=1309.8, error=6.48074
 fSumw[3276]=58, x=1310.2, error=7.61577
 fSumw[3277]=48, x=1310.6, error=6.9282
 fSumw[3278]=52, x=1311, error=7.2111
 fSumw[3279]=39, x=1311.4, error=6.245
 fSumw[3280]=38, x=1311.8, error=6.16441
 fSumw[3281]=51, x=1312.2, error=7.14143
 fSumw[3282]=39, x=1312.6, error=6.245
 fSumw[3283]=48, x=1313, error=6.9282
 fSumw[3284]=46, x=1313.4, error=6.78233
 fSumw[3285]=68, x=1313.8, error=8.24621
 fSumw[3286]=48, x=1314.2, error=6.9282
 fSumw[3287]=49, x=1314.6, error=7
 fSumw[3288]=45, x=1315, error=6.7082
 fSumw[3289]=54, x=1315.4, error=7.34847
 fSumw[3290]=36, x=1315.8, error=6
 fSumw[3291]=35, x=1316.2, error=5.91608
 fSumw[3292]=46, x=1316.6, error=6.78233
 fSumw[3293]=48, x=1317, error=6.9282
 fSumw[3294]=43, x=1317.4, error=6.55744
 fSumw[3295]=37, x=1317.8, error=6.08276
 fSumw[3296]=41, x=1318.2, error=6.40312
 fSumw[3297]=56, x=1318.6, error=7.48331
 fSumw[3298]=51, x=1319, error=7.14143
 fSumw[3299]=50, x=1319.4, error=7.07107
 fSumw[3300]=45, x=1319.8, error=6.7082
 fSumw[3301]=42, x=1320.2, error=6.48074
 fSumw[3302]=38, x=1320.6, error=6.16441
 fSumw[3303]=42, x=1321, error=6.48074
 fSumw[3304]=37, x=1321.4, error=6.08276
 fSumw[3305]=48, x=1321.8, error=6.9282
 fSumw[3306]=53, x=1322.2, error=7.28011
 fSumw[3307]=52, x=1322.6, error=7.2111
 fSumw[3308]=41, x=1323, error=6.40312
 fSumw[3309]=46, x=1323.4, error=6.78233
 fSumw[3310]=44, x=1323.8, error=6.63325
 fSumw[3311]=49, x=1324.2, error=7
 fSumw[3312]=44, x=1324.6, error=6.63325
 fSumw[3313]=50, x=1325, error=7.07107
 fSumw[3314]=49, x=1325.4, error=7
 fSumw[3315]=53, x=1325.8, error=7.28011
 fSumw[3316]=39, x=1326.2, error=6.245
 fSumw[3317]=46, x=1326.6, error=6.78233
 fSumw[3318]=49, x=1327, error=7
 fSumw[3319]=38, x=1327.4, error=6.16441
 fSumw[3320]=36, x=1327.8, error=6
 fSumw[3321]=40, x=1328.2, error=6.32456
 fSumw[3322]=36, x=1328.6, error=6
 fSumw[3323]=50, x=1329, error=7.07107
 fSumw[3324]=42, x=1329.4, error=6.48074
 fSumw[3325]=46, x=1329.8, error=6.78233
 fSumw[3326]=37, x=1330.2, error=6.08276
 fSumw[3327]=45, x=1330.6, error=6.7082
 fSumw[3328]=44, x=1331, error=6.63325
 fSumw[3329]=45, x=1331.4, error=6.7082
 fSumw[3330]=56, x=1331.8, error=7.48331
 fSumw[3331]=38, x=1332.2, error=6.16441
 fSumw[3332]=58, x=1332.6, error=7.61577
 fSumw[3333]=38, x=1333, error=6.16441
 fSumw[3334]=44, x=1333.4, error=6.63325
 fSumw[3335]=36, x=1333.8, error=6
 fSumw[3336]=42, x=1334.2, error=6.48074
 fSumw[3337]=47, x=1334.6, error=6.85565
 fSumw[3338]=47, x=1335, error=6.85565
 fSumw[3339]=39, x=1335.4, error=6.245
 fSumw[3340]=45, x=1335.8, error=6.7082
 fSumw[3341]=35, x=1336.2, error=5.91608
 fSumw[3342]=37, x=1336.6, error=6.08276
 fSumw[3343]=37, x=1337, error=6.08276
 fSumw[3344]=41, x=1337.4, error=6.40312
 fSumw[3345]=48, x=1337.8, error=6.9282
 fSumw[3346]=45, x=1338.2, error=6.7082
 fSumw[3347]=44, x=1338.6, error=6.63325
 fSumw[3348]=54, x=1339, error=7.34847
 fSumw[3349]=34, x=1339.4, error=5.83095
 fSumw[3350]=48, x=1339.8, error=6.9282
 fSumw[3351]=51, x=1340.2, error=7.14143
 fSumw[3352]=45, x=1340.6, error=6.7082
 fSumw[3353]=43, x=1341, error=6.55744
 fSumw[3354]=40, x=1341.4, error=6.32456
 fSumw[3355]=44, x=1341.8, error=6.63325
 fSumw[3356]=6046, x=1342.2, error=77.756
 fSumw[3357]=43, x=1342.6, error=6.55744
 fSumw[3358]=41, x=1343, error=6.40312
 fSumw[3359]=46, x=1343.4, error=6.78233
 fSumw[3360]=46, x=1343.8, error=6.78233
 fSumw[3361]=53, x=1344.2, error=7.28011
 fSumw[3362]=51, x=1344.6, error=7.14143
 fSumw[3363]=46, x=1345, error=6.78233
 fSumw[3364]=49, x=1345.4, error=7
 fSumw[3365]=47, x=1345.8, error=6.85565
 fSumw[3366]=50, x=1346.2, error=7.07107
 fSumw[3367]=50, x=1346.6, error=7.07107
 fSumw[3368]=47, x=1347, error=6.85565
 fSumw[3369]=42, x=1347.4, error=6.48074
 fSumw[3370]=52, x=1347.8, error=7.2111
 fSumw[3371]=54, x=1348.2, error=7.34847
 fSumw[3372]=38, x=1348.6, error=6.16441
 fSumw[3373]=57, x=1349, error=7.54983
 fSumw[3374]=39, x=1349.4, error=6.245
 fSumw[3375]=39, x=1349.8, error=6.245
 fSumw[3376]=39, x=1350.2, error=6.245
 fSumw[3377]=46, x=1350.6, error=6.78233
 fSumw[3378]=52, x=1351, error=7.2111
 fSumw[3379]=46, x=1351.4, error=6.78233
 fSumw[3380]=53, x=1351.8, error=7.28011
 fSumw[3381]=50, x=1352.2, error=7.07107
 fSumw[3382]=50, x=1352.6, error=7.07107
 fSumw[3383]=45, x=1353, error=6.7082
 fSumw[3384]=46, x=1353.4, error=6.78233
 fSumw[3385]=36, x=1353.8, error=6
 fSumw[3386]=48, x=1354.2, error=6.9282
 fSumw[3387]=50, x=1354.6, error=7.07107
 fSumw[3388]=52, x=1355, error=7.2111
 fSumw[3389]=47, x=1355.4, error=6.85565
 fSumw[3390]=41, x=1355.8, error=6.40312
 fSumw[3391]=34, x=1356.2, error=5.83095
 fSumw[3392]=42, x=1356.6, error=6.48074
 fSumw[3393]=49, x=1357, error=7
 fSumw[3394]=57, x=1357.4, error=7.54983
 fSumw[3395]=40, x=1357.8, error=6.32456
 fSumw[3396]=45, x=1358.2, error=6.7082
 fSumw[3397]=50, x=1358.6, error=7.07107
 fSumw[3398]=40, x=1359, error=6.32456
 fSumw[3399]=42, x=1359.4, error=6.48074
 fSumw[3400]=46, x=1359.8, error=6.78233
 fSumw[3401]=39, x=1360.2, error=6.245
 fSumw[3402]=50, x=1360.6, error=7.07107
 fSumw[3403]=45, x=1361, error=6.7082
 fSumw[3404]=41, x=1361.4, error=6.40312
 fSumw[3405]=42, x=1361.8, error=6.48074
 fSumw[3406]=46, x=1362.2, error=6.78233
 fSumw[3407]=45, x=1362.6, error=6.7082
 fSumw[3408]=50, x=1363, error=7.07107
 fSumw[3409]=48, x=1363.4, error=6.9282
 fSumw[3410]=46, x=1363.8, error=6.78233
 fSumw[3411]=65, x=1364.2, error=8.06226
 fSumw[3412]=49, x=1364.6, error=7
 fSumw[3413]=40, x=1365, error=6.32456
 fSumw[3414]=39, x=1365.4, error=6.245
 fSumw[3415]=42, x=1365.8, error=6.48074
 fSumw[3416]=50, x=1366.2, error=7.07107
 fSumw[3417]=46, x=1366.6, error=6.78233
 fSumw[3418]=45, x=1367, error=6.7082
 fSumw[3419]=48, x=1367.4, error=6.9282
 fSumw[3420]=53, x=1367.8, error=7.28011
 fSumw[3421]=46, x=1368.2, error=6.78233
 fSumw[3422]=51, x=1368.6, error=7.14143
 fSumw[3423]=52, x=1369, error=7.2111
 fSumw[3424]=43, x=1369.4, error=6.55744
 fSumw[3425]=39, x=1369.8, error=6.245
 fSumw[3426]=48, x=1370.2, error=6.9282
 fSumw[3427]=40, x=1370.6, error=6.32456
 fSumw[3428]=31, x=1371, error=5.56776
 fSumw[3429]=51, x=1371.4, error=7.14143
 fSumw[3430]=37, x=1371.8, error=6.08276
 fSumw[3431]=43, x=1372.2, error=6.55744
 fSumw[3432]=580, x=1372.6, error=24.0832
 fSumw[3433]=49, x=1373, error=7
 fSumw[3434]=39, x=1373.4, error=6.245
 fSumw[3435]=42, x=1373.8, error=6.48074
 fSumw[3436]=37, x=1374.2, error=6.08276
 fSumw[3437]=40, x=1374.6, error=6.32456
 fSumw[3438]=51, x=1375, error=7.14143
 fSumw[3439]=39, x=1375.4, error=6.245
 fSumw[3440]=36, x=1375.8, error=6
 fSumw[3441]=38, x=1376.2, error=6.16441
 fSumw[3442]=43, x=1376.6, error=6.55744
 fSumw[3443]=45, x=1377, error=6.7082
 fSumw[3444]=49, x=1377.4, error=7
 fSumw[3445]=45, x=1377.8, error=6.7082
 fSumw[3446]=40, x=1378.2, error=6.32456
 fSumw[3447]=36, x=1378.6, error=6
 fSumw[3448]=56, x=1379, error=7.48331
 fSumw[3449]=39, x=1379.4, error=6.245
 fSumw[3450]=50, x=1379.8, error=7.07107
 fSumw[3451]=42, x=1380.2, error=6.48074
 fSumw[3452]=45, x=1380.6, error=6.7082
 fSumw[3453]=42, x=1381, error=6.48074
 fSumw[3454]=57, x=1381.4, error=7.54983
 fSumw[3455]=43, x=1381.8, error=6.55744
 fSumw[3456]=46, x=1382.2, error=6.78233
 fSumw[3457]=46, x=1382.6, error=6.78233
 fSumw[3458]=52, x=1383, error=7.2111
 fSumw[3459]=41, x=1383.4, error=6.40312
 fSumw[3460]=46, x=1383.8, error=6.78233
 fSumw[3461]=53, x=1384.2, error=7.28011
 fSumw[3462]=42, x=1384.6, error=6.48074
 fSumw[3463]=38, x=1385, error=6.16441
 fSumw[3464]=48, x=1385.4, error=6.9282
 fSumw[3465]=37, x=1385.8, error=6.08276
 fSumw[3466]=44, x=1386.2, error=6.63325
 fSumw[3467]=32, x=1386.6, error=5.65685
 fSumw[3468]=42, x=1387, error=6.48074
 fSumw[3469]=49, x=1387.4, error=7
 fSumw[3470]=29, x=1387.8, error=5.38516
 fSumw[3471]=33, x=1388.2, error=5.74456
 fSumw[3472]=41, x=1388.6, error=6.40312
 fSumw[3473]=43, x=1389, error=6.55744
 fSumw[3474]=47, x=1389.4, error=6.85565
 fSumw[3475]=52, x=1389.8, error=7.2111
 fSumw[3476]=39, x=1390.2, error=6.245
 fSumw[3477]=45, x=1390.6, error=6.7082
 fSumw[3478]=44, x=1391, error=6.63325
 fSumw[3479]=52, x=1391.4, error=7.2111
 fSumw[3480]=41, x=1391.8, error=6.40312
 fSumw[3481]=39, x=1392.2, error=6.245
 fSumw[3482]=37, x=1392.6, error=6.08276
 fSumw[3483]=46, x=1393, error=6.78233
 fSumw[3484]=29, x=1393.4, error=5.38516
 fSumw[3485]=27, x=1393.8, error=5.19615
 fSumw[3486]=46, x=1394.2, error=6.78233
 fSumw[3487]=54, x=1394.6, error=7.34847
 fSumw[3488]=34, x=1395, error=5.83095
 fSumw[3489]=39, x=1395.4, error=6.245
 fSumw[3490]=39, x=1395.8, error=6.245
 fSumw[3491]=51, x=1396.2, error=7.14143
 fSumw[3492]=48, x=1396.6, error=6.9282
 fSumw[3493]=36, x=1397, error=6
 fSumw[3494]=42, x=1397.4, error=6.48074
 fSumw[3495]=5331, x=1397.8, error=73.0137
 fSumw[3496]=55, x=1398.2, error=7.4162
 fSumw[3497]=49, x=1398.6, error=7
 fSumw[3498]=35, x=1399, error=5.91608
 fSumw[3499]=53, x=1399.4, error=7.28011
 fSumw[3500]=41, x=1399.8, error=6.40312
 fSumw[3501]=47, x=1400.2, error=6.85565
 fSumw[3502]=49, x=1400.6, error=7
 fSumw[3503]=35, x=1401, error=5.91608
 fSumw[3504]=50, x=1401.4, error=7.07107
 fSumw[3505]=37, x=1401.8, error=6.08276
 fSumw[3506]=53, x=1402.2, error=7.28011
 fSumw[3507]=47, x=1402.6, error=6.85565
 fSumw[3508]=45, x=1403, error=6.7082
 fSumw[3509]=44, x=1403.4, error=6.63325
 fSumw[3510]=115, x=1403.8, error=10.7238
 fSumw[3511]=34, x=1404.2, error=5.83095
 fSumw[3512]=39, x=1404.6, error=6.245
 fSumw[3513]=37, x=1405, error=6.08276
 fSumw[3514]=42, x=1405.4, error=6.48074
 fSumw[3515]=43, x=1405.8, error=6.55744
 fSumw[3516]=42, x=1406.2, error=6.48074
 fSumw[3517]=45, x=1406.6, error=6.7082
 fSumw[3518]=33, x=1407, error=5.74456
 fSumw[3519]=40, x=1407.4, error=6.32456
 fSumw[3520]=45, x=1407.8, error=6.7082
 fSumw[3521]=46, x=1408.2, error=6.78233
 fSumw[3522]=48, x=1408.6, error=6.9282
 fSumw[3523]=46, x=1409, error=6.78233
 fSumw[3524]=40, x=1409.4, error=6.32456
 fSumw[3525]=55, x=1409.8, error=7.4162
 fSumw[3526]=46, x=1410.2, error=6.78233
 fSumw[3527]=54, x=1410.6, error=7.34847
 fSumw[3528]=41, x=1411, error=6.40312
 fSumw[3529]=44, x=1411.4, error=6.63325
 fSumw[3530]=51, x=1411.8, error=7.14143
 fSumw[3531]=52, x=1412.2, error=7.2111
 fSumw[3532]=46, x=1412.6, error=6.78233
 fSumw[3533]=41, x=1413, error=6.40312
 fSumw[3534]=40, x=1413.4, error=6.32456
 fSumw[3535]=51, x=1413.8, error=7.14143
 fSumw[3536]=42, x=1414.2, error=6.48074
 fSumw[3537]=43, x=1414.6, error=6.55744
 fSumw[3538]=57, x=1415, error=7.54983
 fSumw[3539]=45, x=1415.4, error=6.7082
 fSumw[3540]=44, x=1415.8, error=6.63325
 fSumw[3541]=39, x=1416.2, error=6.245
 fSumw[3542]=51, x=1416.6, error=7.14143
 fSumw[3543]=35, x=1417, error=5.91608
 fSumw[3544]=47, x=1417.4, error=6.85565
 fSumw[3545]=45, x=1417.8, error=6.7082
 fSumw[3546]=44, x=1418.2, error=6.63325
 fSumw[3547]=50, x=1418.6, error=7.07107
 fSumw[3548]=37, x=1419, error=6.08276
 fSumw[3549]=43, x=1419.4, error=6.55744
 fSumw[3550]=47, x=1419.8, error=6.85565
 fSumw[3551]=58, x=1420.2, error=7.61577
 fSumw[3552]=48, x=1420.6, error=6.9282
 fSumw[3553]=42, x=1421, error=6.48074
 fSumw[3554]=39, x=1421.4, error=6.245
 fSumw[3555]=44, x=1421.8, error=6.63325
 fSumw[3556]=43, x=1422.2, error=6.55744
 fSumw[3557]=39, x=1422.6, error=6.245
 fSumw[3558]=47, x=1423, error=6.85565
 fSumw[3559]=45, x=1423.4, error=6.7082
 fSumw[3560]=43, x=1423.8, error=6.55744
 fSumw[3561]=37, x=1424.2, error=6.08276
 fSumw[3562]=41, x=1424.6, error=6.40312
 fSumw[3563]=31, x=1425, error=5.56776
 fSumw[3564]=45, x=1425.4, error=6.7082
 fSumw[3565]=46, x=1425.8, error=6.78233
 fSumw[3566]=45, x=1426.2, error=6.7082
 fSumw[3567]=38, x=1426.6, error=6.16441
 fSumw[3568]=53, x=1427, error=7.28011
 fSumw[3569]=50, x=1427.4, error=7.07107
 fSumw[3570]=41, x=1427.8, error=6.40312
 fSumw[3571]=48, x=1428.2, error=6.9282
 fSumw[3572]=44, x=1428.6, error=6.63325
 fSumw[3573]=42, x=1429, error=6.48074
 fSumw[3574]=40, x=1429.4, error=6.32456
 fSumw[3575]=2237, x=1429.8, error=47.2969
 fSumw[3576]=41, x=1430.2, error=6.40312
 fSumw[3577]=44, x=1430.6, error=6.63325
 fSumw[3578]=47, x=1431, error=6.85565
 fSumw[3579]=62, x=1431.4, error=7.87401
 fSumw[3580]=31, x=1431.8, error=5.56776
 fSumw[3581]=45, x=1432.2, error=6.7082
 fSumw[3582]=51, x=1432.6, error=7.14143
 fSumw[3583]=45, x=1433, error=6.7082
 fSumw[3584]=35, x=1433.4, error=5.91608
 fSumw[3585]=48, x=1433.8, error=6.9282
 fSumw[3586]=49, x=1434.2, error=7
 fSumw[3587]=29, x=1434.6, error=5.38516
 fSumw[3588]=39, x=1435, error=6.245
 fSumw[3589]=33, x=1435.4, error=5.74456
 fSumw[3590]=45, x=1435.8, error=6.7082
 fSumw[3591]=43, x=1436.2, error=6.55744
 fSumw[3592]=33, x=1436.6, error=5.74456
 fSumw[3593]=49, x=1437, error=7
 fSumw[3594]=39, x=1437.4, error=6.245
 fSumw[3595]=52, x=1437.8, error=7.2111
 fSumw[3596]=37, x=1438.2, error=6.08276
 fSumw[3597]=47, x=1438.6, error=6.85565
 fSumw[3598]=48, x=1439, error=6.9282
 fSumw[3599]=43, x=1439.4, error=6.55744
 fSumw[3600]=36, x=1439.8, error=6
 fSumw[3601]=35, x=1440.2, error=5.91608
 fSumw[3602]=41, x=1440.6, error=6.40312
 fSumw[3603]=39, x=1441, error=6.245
 fSumw[3604]=35, x=1441.4, error=5.91608
 fSumw[3605]=54, x=1441.8, error=7.34847
 fSumw[3606]=37, x=1442.2, error=6.08276
 fSumw[3607]=53, x=1442.6, error=7.28011
 fSumw[3608]=42, x=1443, error=6.48074
 fSumw[3609]=43, x=1443.4, error=6.55744
 fSumw[3610]=39, x=1443.8, error=6.245
 fSumw[3611]=39, x=1444.2, error=6.245
 fSumw[3612]=46, x=1444.6, error=6.78233
 fSumw[3613]=47, x=1445, error=6.85565
 fSumw[3614]=37, x=1445.4, error=6.08276
 fSumw[3615]=45, x=1445.8, error=6.7082
 fSumw[3616]=28, x=1446.2, error=5.2915
 fSumw[3617]=43, x=1446.6, error=6.55744
 fSumw[3618]=36, x=1447, error=6
 fSumw[3619]=46, x=1447.4, error=6.78233
 fSumw[3620]=43, x=1447.8, error=6.55744
 fSumw[3621]=39, x=1448.2, error=6.245
 fSumw[3622]=47, x=1448.6, error=6.85565
 fSumw[3623]=38, x=1449, error=6.16441
 fSumw[3624]=43, x=1449.4, error=6.55744
 fSumw[3625]=56, x=1449.8, error=7.48331
 fSumw[3626]=55, x=1450.2, error=7.4162
 fSumw[3627]=55, x=1450.6, error=7.4162
 fSumw[3628]=46, x=1451, error=6.78233
 fSumw[3629]=39, x=1451.4, error=6.245
 fSumw[3630]=42, x=1451.8, error=6.48074
 fSumw[3631]=49, x=1452.2, error=7
 fSumw[3632]=42, x=1452.6, error=6.48074
 fSumw[3633]=48, x=1453, error=6.9282
 fSumw[3634]=35, x=1453.4, error=5.91608
 fSumw[3635]=47, x=1453.8, error=6.85565
 fSumw[3636]=46, x=1454.2, error=6.78233
 fSumw[3637]=63, x=1454.6, error=7.93725
 fSumw[3638]=46, x=1455, error=6.78233
 fSumw[3639]=44, x=1455.4, error=6.63325
 fSumw[3640]=57, x=1455.8, error=7.54983
 fSumw[3641]=45, x=1456.2, error=6.7082
 fSumw[3642]=35, x=1456.6, error=5.91608
 fSumw[3643]=26, x=1457, error=5.09902
 fSumw[3644]=49, x=1457.4, error=7
 fSumw[3645]=50, x=1457.8, error=7.07107
 fSumw[3646]=52, x=1458.2, error=7.2111
 fSumw[3647]=45, x=1458.6, error=6.7082
 fSumw[3648]=31, x=1459, error=5.56776
 fSumw[3649]=41, x=1459.4, error=6.40312
 fSumw[3650]=41, x=1459.8, error=6.40312
 fSumw[3651]=50, x=1460.2, error=7.07107
 fSumw[3652]=48, x=1460.6, error=6.9282
 fSumw[3653]=40, x=1461, error=6.32456
 fSumw[3654]=41, x=1461.4, error=6.40312
 fSumw[3655]=45, x=1461.8, error=6.7082
 fSumw[3656]=38, x=1462.2, error=6.16441
 fSumw[3657]=37, x=1462.6, error=6.08276
 fSumw[3658]=52, x=1463, error=7.2111
 fSumw[3659]=42, x=1463.4, error=6.48074
 fSumw[3660]=53, x=1463.8, error=7.28011
 fSumw[3661]=52, x=1464.2, error=7.2111
 fSumw[3662]=43, x=1464.6, error=6.55744
 fSumw[3663]=54, x=1465, error=7.34847
 fSumw[3664]=49, x=1465.4, error=7
 fSumw[3665]=27, x=1465.8, error=5.19615
 fSumw[3666]=40, x=1466.2, error=6.32456
 fSumw[3667]=43, x=1466.6, error=6.55744
 fSumw[3668]=50, x=1467, error=7.07107
 fSumw[3669]=57, x=1467.4, error=7.54983
 fSumw[3670]=1109, x=1467.8, error=33.3017
 fSumw[3671]=44, x=1468.2, error=6.63325
